20260611 032600;1.15950;1.15955;1.15950;1.15955;29
20260611 032700;1.15960;1.15980;1.15960;1.15980;69
20260611 032800;1.15985;1.15990;1.15970;1.15970;121
20260611 032900;1.15960;1.15960;1.15955;1.15960;6
20260611 033000;1.15960;1.15965;1.15960;1.15965;35
20260611 033100;1.15970;1.15975;1.15970;1.15970;62
20260611 033200;1.15970;1.15970;1.15950;1.15955;49
20260611 033300;1.15960;1.15960;1.15945;1.15950;123
20260611 033400;1.15950;1.15950;1.15950;1.15950;38
20260611 033500;1.15950;1.15960;1.15950;1.15950;80
20260611 033600;1.15945;1.15955;1.15940;1.15945;101
20260611 033700;1.15940;1.15945;1.15930;1.15940;100
20260611 033800;1.15935;1.15935;1.15925;1.15930;38
20260611 033900;1.15925;1.15925;1.15920;1.15920;35
20260611 034000;1.15920;1.15920;1.15915;1.15915;31
20260611 034100;1.15910;1.15910;1.15905;1.15910;52
20260611 034200;1.15910;1.15915;1.15910;1.15915;26
20260611 034300;1.15910;1.15920;1.15910;1.15920;13
20260611 034400;1.15920;1.15920;1.15915;1.15915;33
20260611 034500;1.15910;1.15915;1.15905;1.15905;38
20260611 034600;1.15900;1.15905;1.15900;1.15900;37
20260611 034700;1.15905;1.15905;1.15895;1.15905;44
20260611 034800;1.15900;1.15905;1.15895;1.15895;99
20260611 034900;1.15895;1.15900;1.15895;1.15895;47
20260611 035000;1.15895;1.15900;1.15895;1.15895;28
20260611 035100;1.15890;1.15890;1.15875;1.15880;69
20260611 035200;1.15885;1.15885;1.15880;1.15885;51
20260611 035300;1.15880;1.15890;1.15880;1.15890;61
20260611 035400;1.15890;1.15910;1.15890;1.15910;100
20260611 035500;1.15905;1.15910;1.15905;1.15910;62
20260611 035600;1.15905;1.15905;1.15900;1.15905;19
20260611 035700;1.15905;1.15905;1.15895;1.15895;28
20260611 035800;1.15895;1.15895;1.15895;1.15895;33
20260611 035900;1.15900;1.15900;1.15895;1.15895;23
20260611 040000;1.15890;1.15890;1.15885;1.15885;65
20260611 040100;1.15880;1.15890;1.15875;1.15880;97
20260611 040200;1.15880;1.15880;1.15870;1.15875;89
20260611 040300;1.15875;1.15875;1.15865;1.15875;45
20260611 040400;1.15875;1.15880;1.15865;1.15865;67
20260611 040500;1.15865;1.15870;1.15860;1.15860;163
20260611 040600;1.15860;1.15865;1.15850;1.15865;84
20260611 040700;1.15870;1.15880;1.15870;1.15880;42
20260611 040800;1.15880;1.15885;1.15875;1.15875;102
20260611 040900;1.15875;1.15875;1.15865;1.15870;116
20260611 041000;1.15875;1.15885;1.15855;1.15860;436
20260611 041100;1.15860;1.15860;1.15845;1.15850;105
20260611 041200;1.15850;1.15850;1.15845;1.15850;85
20260611 041300;1.15855;1.15855;1.15845;1.15850;34
20260611 041400;1.15850;1.15855;1.15845;1.15850;61
20260611 041500;1.15845;1.15850;1.15845;1.15845;73
20260611 041600;1.15845;1.15845;1.15835;1.15835;62
20260611 041700;1.15840;1.15845;1.15840;1.15840;64
20260611 041800;1.15840;1.15845;1.15835;1.15835;51
20260611 041900;1.15840;1.15845;1.15835;1.15845;104
20260611 042000;1.15850;1.15860;1.15845;1.15845;57
20260611 042100;1.15840;1.15845;1.15835;1.15845;65
20260611 042200;1.15845;1.15850;1.15845;1.15845;56
20260611 042300;1.15845;1.15850;1.15840;1.15840;45
20260611 042400;1.15845;1.15850;1.15845;1.15845;58
20260611 042500;1.15845;1.15855;1.15845;1.15850;100
20260611 042600;1.15850;1.15850;1.15850;1.15850;66
20260611 042700;1.15850;1.15850;1.15840;1.15840;44
20260611 042800;1.15835;1.15835;1.15820;1.15830;74
20260611 042900;1.15830;1.15830;1.15825;1.15830;74
20260611 043000;1.15825;1.15825;1.15820;1.15820;25
20260611 043100;1.15825;1.15825;1.15815;1.15815;127
20260611 043200;1.15815;1.15820;1.15815;1.15815;52
20260611 043300;1.15815;1.15815;1.15810;1.15810;269
20260611 043400;1.15805;1.15820;1.15805;1.15820;55
20260611 043500;1.15815;1.15830;1.15815;1.15825;106
20260611 043600;1.15830;1.15840;1.15830;1.15840;80
20260611 043700;1.15840;1.15840;1.15830;1.15830;45
20260611 043800;1.15835;1.15835;1.15825;1.15830;33
20260611 043900;1.15830;1.15830;1.15825;1.15830;20
20260611 044000;1.15830;1.15830;1.15820;1.15830;71
20260611 044100;1.15830;1.15830;1.15820;1.15825;108
20260611 044200;1.15825;1.15825;1.15815;1.15825;160
20260611 044300;1.15825;1.15825;1.15820;1.15820;35
20260611 044400;1.15825;1.15825;1.15815;1.15815;93
20260611 044500;1.15815;1.15825;1.15805;1.15815;107
20260611 044600;1.15820;1.15820;1.15810;1.15810;16
20260611 044700;1.15815;1.15815;1.15810;1.15810;49
20260611 044800;1.15805;1.15805;1.15790;1.15790;31
20260611 044900;1.15790;1.15790;1.15780;1.15785;63
20260611 045000;1.15790;1.15795;1.15790;1.15790;67
20260611 045100;1.15790;1.15800;1.15785;1.15795;93
20260611 045200;1.15790;1.15795;1.15785;1.15785;42
20260611 045300;1.15785;1.15790;1.15780;1.15785;209
20260611 045400;1.15785;1.15785;1.15755;1.15755;691
20260611 045500;1.15760;1.15760;1.15740;1.15750;508
20260611 045600;1.15755;1.15770;1.15750;1.15760;143
20260611 045700;1.15765;1.15785;1.15765;1.15785;502
20260611 045800;1.15785;1.15790;1.15760;1.15765;130
20260611 045900;1.15760;1.15775;1.15760;1.15775;59
